"","line","movie"
"31344","     TOM HAYDEN’s looking at a homemade map on the wall of the","The Trial of the Chicago 7"
"31345","     route from Grant Park to the convention center as volunteers","The Trial of the Chicago 7"
"31346","     roll out leaflets on a printing press. RENNIE DAVIS is on the","The Trial of the Chicago 7"
"31347","     phone.","The Trial of the Chicago 7"
"31348","","The Trial of the Chicago 7"
"31349","                         TOM","The Trial of the Chicago 7"
"31350","                   (calling)","The Trial of the Chicago 7"
"31351","               Is that Jerry?","The Trial of the Chicago 7"
"31352","                                                               10.","The Trial of the Chicago 7"
"31353","","The Trial of the Chicago 7"
"31354","","The Trial of the Chicago 7"
"31355","                         RENNIE","The Trial of the Chicago 7"
"31356","               Yeah.","The Trial of the Chicago 7"
"31357","","The Trial of the Chicago 7"
"31358","                         TOM","The Trial of the Chicago 7"
"31359","               Tell him to tell Abbie that we’re","The Trial of the Chicago 7"
"31360","               going to Chicago to end the war and","The Trial of the Chicago 7"
"31361","               not to fuck around.","The Trial of the Chicago 7"
"31362","","The Trial of the Chicago 7"
"31363","                         RENNIE","The Trial of the Chicago 7"
"31364","                   (into phone)","The Trial of the Chicago 7"
"31365","               Tom says to tell Abbie that we’re","The Trial of the Chicago 7"
"31366","               going to Chicago to end the war and","The Trial of the Chicago 7"
"31367","               not to fuck around.","The Trial of the Chicago 7"
"31368","","The Trial of the Chicago 7"
"31369","     INTERCUT WITH:","The Trial of the Chicago 7"
"31370","","The Trial of the Chicago 7"
"31371","","The Trial of the Chicago 7"
"31372","24   INT. CRASH PAD - SAME TIME                                  24","The Trial of the Chicago 7"
"31373","","The Trial of the Chicago 7"
"31374","     JERRY’s on the phone and ABBIE’s getting high with some","The Trial of the Chicago 7"
"31375","     friends.","The Trial of the Chicago 7"
"31376","","The Trial of the Chicago 7"
"31377","                         JERRY","The Trial of the Chicago 7"
"31378","               Hayden says we’re going to Chicago","The Trial of the Chicago 7"
"31379","               to end the war and not to fuck","The Trial of the Chicago 7"
"31380","               around.","The Trial of the Chicago 7"
"31381","","The Trial of the Chicago 7"
"31382","                         ABBIE","The Trial of the Chicago 7"
"31383","               Tell Hayden I went to Brandeis and","The Trial of the Chicago 7"
"31384","               I can do both.","The Trial of the Chicago 7"
"31385","","The Trial of the Chicago 7"
"31386","","The Trial of the Chicago 7"
"31387","25   INT. UNDERGROUND CLUB - NIGHT                               25","The Trial of the Chicago 7"
"31388","","The Trial of the Chicago 7"
"31389","     It’s the same place and the same night we first saw ABBIE and","The Trial of the Chicago 7"
"31390","     JERRY.","The Trial of the Chicago 7"
"31391","","The Trial of the Chicago 7"
"31392","                         ABBIE","The Trial of the Chicago 7"
"31393","               People say, you know, Abbie, are","The Trial of the Chicago 7"
"31394","               you concerned about an overreaction","The Trial of the Chicago 7"
"31395","               from the cops?","The Trial of the Chicago 7"
"31396","","The Trial of the Chicago 7"
"31397","","The Trial of the Chicago 7"
"31398","26   INT. PRESS ROOM - DAY (FILE FOOTAGE)                        26","The Trial of the Chicago 7"
"31399","","The Trial of the Chicago 7"
"31400","     MAYOR RICHARD DALEY at the podium--","The Trial of the Chicago 7"
"31401","","The Trial of the Chicago 7"
"31402","                         DALEY","The Trial of the Chicago 7"
"31403","               I have issued by an order to shoot","The Trial of the Chicago 7"
"31404","               to kill any arsonist or anyone with","The Trial of the Chicago 7"
"31405","               a Molotov cocktail in his hand.","The Trial of the Chicago 7"
"31406","                                                             11.","The Trial of the Chicago 7"
"31407","","The Trial of the Chicago 7"
"31408","","The Trial of the Chicago 7"
"31409","27   INT. UNDERGROUND CLUB                                     27","The Trial of the Chicago 7"
"31410","","The Trial of the Chicago 7"
"31411","                         ABBIE","The Trial of the Chicago 7"
"31412","               We’re not concerned about it.","The Trial of the Chicago 7"
"31413","","The Trial of the Chicago 7"
"31414","","The Trial of the Chicago 7"
"31415","28   EXT. TARMAC - DAY (FILE FOOTAGE)                          28","The Trial of the Chicago 7"
"31416","","The Trial of the Chicago 7"
"31417","     Rows and rows of National Guardsmen are coming off a","The Trial of the Chicago 7"
"31418","     transport plane--","The Trial of the Chicago 7"
"31419","","The Trial of the Chicago 7"
"31420","                         REPORTER #5","The Trial of the Chicago 7"
"31421","               Four units of the Illinois National","The Trial of the Chicago 7"
"31422","               Guard, totaling 5000 troops, have","The Trial of the Chicago 7"
"31423","               been deployed to Chicago--","The Trial of the Chicago 7"
"31424","","The Trial of the Chicago 7"
"31425","","The Trial of the Chicago 7"
"31426","29   INT. UNDERGROUND CLUB                                     29","The Trial of the Chicago 7"
"31427","","The Trial of the Chicago 7"
"31428","                         ABBIE","The Trial of the Chicago 7"
"31429","               We’re counting on it.","The Trial of the Chicago 7"
"31430","","The Trial of the Chicago 7"
"31431","","The Trial of the Chicago 7"
"31432","30   INT. PRESS CONFERENCE - DAY                               30","The Trial of the Chicago 7"
"31433","","The Trial of the Chicago 7"
"31434","     TOM is at the podium--","The Trial of the Chicago 7"
"31435","","The Trial of the Chicago 7"
"31436","                         TOM","The Trial of the Chicago 7"
"31437","               We want to underscore again that","The Trial of the Chicago 7"
"31438","               we’re coming to Chicago peacefully,","The Trial of the Chicago 7"
"31439","               but whether we’re given permits or","The Trial of the Chicago 7"
"31440","               not, we’re coming.","The Trial of the Chicago 7"
"31441","","The Trial of the Chicago 7"
"31442","","The Trial of the Chicago 7"
"31443","31   EXT. TRAINING GROUND - DAY (FILE FOOTAGE)                 31","The Trial of the Chicago 7"
"31444","","The Trial of the Chicago 7"
"31445","     A REPORTER is delivering his stand-up as riot police practice","The Trial of the Chicago 7"
"31446","     technique with tear gas canisters.","The Trial of the Chicago 7"
"31447","","The Trial of the Chicago 7"
"31448","                         REPORTER #6","The Trial of the Chicago 7"
"31449","               An additional 10,000 Chicago police","The Trial of the Chicago 7"
"31450","               officers, including riot squads--","The Trial of the Chicago 7"
"31451","","The Trial of the Chicago 7"
"31452","","The Trial of the Chicago 7"
"31453","32   INT. A DIFFERENT PRESS CONFERENCE - DAY                   32","The Trial of the Chicago 7"
"31454","","The Trial of the Chicago 7"
"31455","     DAVE DELLINGER is at the podium.","The Trial of the Chicago 7"
"31456","","The Trial of the Chicago 7"
"31457","                         DAVE","The Trial of the Chicago 7"
"31458","               We are not going to storm the","The Trial of the Chicago 7"
"31459","               Convention with tanks or mace, but","The Trial of the Chicago 7"
"31460","               we are going to storm the hearts","The Trial of the Chicago 7"
"31461","               and minds of the American people.","The Trial of the Chicago 7"
"31462","                                                             12.","The Trial of the Chicago 7"
"31463","","The Trial of the Chicago 7"
"31464","","The Trial of the Chicago 7"
"31465","33   INT. CITY HALL PRESS CONFERENCE - DAY (FILE FOOTAGE)         33","The Trial of the Chicago 7"
"31466","","The Trial of the Chicago 7"
"31467","                         GOVERNMENT OFFICIAL","The Trial of the Chicago 7"
"31468","               These people are revolutionaries","The Trial of the Chicago 7"
"31469","               bent on the destruction of the","The Trial of the Chicago 7"
"31470","               United States of America.","The Trial of the Chicago 7"
"31471","","The Trial of the Chicago 7"
"31472","","The Trial of the Chicago 7"
"31473","34   INT. CONVENTION CENTER - NIGHT (FILE FOOTAGE)                34","The Trial of the Chicago 7"
"31474","","The Trial of the Chicago 7"
"31475","     The huge arena is empty but we see the familiar signs for","The Trial of the Chicago 7"
"31476","     each state’s delegation. WALTER CRONKITE speaks into the","The Trial of the Chicago 7"
"31477","     camera very simply...","The Trial of the Chicago 7"
"31478","","The Trial of the Chicago 7"
"31479","                         WALTER CRONKITE","The Trial of the Chicago 7"
"31480","               A Democratic Convention is about to","The Trial of the Chicago 7"
"31481","               begin...in a police state. There","The Trial of the Chicago 7"
"31482","               just doesn’t seem to be any other","The Trial of the Chicago 7"
"31483","               way to say it.","The Trial of the Chicago 7"
"31484","","The Trial of the Chicago 7"
"31485","     FADE TO BLACK","The Trial of the Chicago 7"
"31486","","The Trial of the Chicago 7"
"31487","     TITLE:","The Trial of the Chicago 7"
"31488","","The Trial of the Chicago 7"
"31489","                     The Trial of the Chicago 7","The Trial of the Chicago 7"
"31490","","The Trial of the Chicago 7"
"31491","","The Trial of the Chicago 7"
"31492","35   EXT./EST. JUSTICE DEPARTMENT - DAY                           35","The Trial of the Chicago 7"
"31493","","The Trial of the Chicago 7"
"31494","     It’s a grey, rainy morning.","The Trial of the Chicago 7"
"31495","","The Trial of the Chicago 7"
"31496","     TITLE:","The Trial of the Chicago 7"
"31497","","The Trial of the Chicago 7"
"31498","                     U.S. Department of Justice","The Trial of the Chicago 7"
"31499","","The Trial of the Chicago 7"
"31500","     Office of the Newly Appointed Attorney General, John Mitchell","The Trial of the Chicago 7"
"31501","","The Trial of the Chicago 7"
"31502","","The Trial of the Chicago 7"
"31503","36   INT. MITCHELL’S OUTER OFFICE - DAY                           36","The Trial of the Chicago 7"
"31504","","The Trial of the Chicago 7"
"31505","     RICHARD SCHULTZ and THOMAS FORAN are waiting on the couch.","The Trial of the Chicago 7"
"31506","     SCHULTZ, 33, is a bright lawyer with a pleasant if serious","The Trial of the Chicago 7"
"31507","     manner. FORAN is his boss. From their body language we can","The Trial of the Chicago 7"
"31508","     tell they’ve been called to the principal’s office.","The Trial of the Chicago 7"
"31509","","The Trial of the Chicago 7"
"31510","     We ID the two men with a chyron--","The Trial of the Chicago 7"
"31511","","The Trial of the Chicago 7"
"31512","              Richard Schultz      Thomas Foran","The Trial of the Chicago 7"
"31513","","The Trial of the Chicago 7"
"31514","                     Federal Prosecutors","The Trial of the Chicago 7"
"31515","","The Trial of the Chicago 7"
"31516","                         SECRETARY","The Trial of the Chicago 7"
"31517","               You’ve arrived at a moment in","The Trial of the Chicago 7"
"31518","               history.","The Trial of the Chicago 7"
"31519","                                                         13.","The Trial of the Chicago 7"
"31520","","The Trial of the Chicago 7"
"31521","","The Trial of the Chicago 7"
"31522","SCHULTZ wasn’t sure what she just said or if she was even","The Trial of the Chicago 7"
"31523","talking to him...","The Trial of the Chicago 7"
"31524","","The Trial of the Chicago 7"
"31525","                     SCHULTZ","The Trial of the Chicago 7"
"31526","              (pause)","The Trial of the Chicago 7"
"31527","          Pardon me?","The Trial of the Chicago 7"
"31528","","The Trial of the Chicago 7"
"31529","                    SECRETARY","The Trial of the Chicago 7"
"31530","              (pointing)","The Trial of the Chicago 7"
"31531","          They’re changing the picture.","The Trial of the Chicago 7"
"31532","","The Trial of the Chicago 7"
"31533","Sure enough, when SCHULTZ looks at what the secretary is","The Trial of the Chicago 7"
"31534","talking about he sees a workman swapping out a large framed","The Trial of the Chicago 7"
"31535","photo on the wall of Lyndon Johnson with one of Richard","The Trial of the Chicago 7"
"31536","Nixon.","The Trial of the Chicago 7"
"31537","","The Trial of the Chicago 7"
"31538","SCHULTZ nods.","The Trial of the Chicago 7"
"31539","","The Trial of the Chicago 7"
"31540","The office door opens and HOWARD, a high-level Justice","The Trial of the Chicago 7"
"31541","Department deputy steps out.","The Trial of the Chicago 7"
"31542","","The Trial of the Chicago 7"
"31543","                     HOWARD","The Trial of the Chicago 7"
"31544","          Tom.","The Trial of the Chicago 7"
"31545","","The Trial of the Chicago 7"
"31546","                     FORAN","The Trial of the Chicago 7"
"31547","          Howard.","The Trial of the Chicago 7"
"31548","","The Trial of the Chicago 7"
"31549","                    HOWARD","The Trial of the Chicago 7"
"31550","          You flew in alright?","The Trial of the Chicago 7"
"31551","","The Trial of the Chicago 7"
"31552","                     FORAN","The Trial of the Chicago 7"
"31553","          Sure.","The Trial of the Chicago 7"
"31554","","The Trial of the Chicago 7"
"31555","                    HOWARD","The Trial of the Chicago 7"
"31556","          Richard Schultz?","The Trial of the Chicago 7"
"31557","","The Trial of the Chicago 7"
"31558","                     SCHULTZ","The Trial of the Chicago 7"
"31559","          Yes sir.","The Trial of the Chicago 7"
"31560","","The Trial of the Chicago 7"
"31561","                    HOWARD","The Trial of the Chicago 7"
"31562","          Howard Ackerman, Special Advisor to","The Trial of the Chicago 7"
"31563","          the Attorney General.","The Trial of the Chicago 7"
"31564","","The Trial of the Chicago 7"
"31565","                    SCHULTZ","The Trial of the Chicago 7"
"31566","          Pleased to meet you.","The Trial of the Chicago 7"
"31567","","The Trial of the Chicago 7"
"31568","                    HOWARD","The Trial of the Chicago 7"
"31569","          Were you told what this is about?","The Trial of the Chicago 7"
"31570","","The Trial of the Chicago 7"
"31571","                    SCHULTZ","The Trial of the Chicago 7"
"31572","          No sir. Just to meet Mr. Foran at","The Trial of the Chicago 7"
"31573","          O’Hare this morning, that we were","The Trial of the Chicago 7"
"31574","          flying to Washington and that we","The Trial of the Chicago 7"
"31575","          were meeting Mr. Mitchell.","The Trial of the Chicago 7"
"31576","                                                             14.","The Trial of the Chicago 7"
"31577","","The Trial of the Chicago 7"
"31578","","The Trial of the Chicago 7"
"31579","                         HOWARD","The Trial of the Chicago 7"
"31580","               Good.","The Trial of the Chicago 7"
"31581","                   (noticing)","The Trial of the Chicago 7"
"31582","               They’re finally changing the","The Trial of the Chicago 7"
"31583","               goddamn picture. C’mon in.","The Trial of the Chicago 7"
"31584","","The Trial of the Chicago 7"
"31585","     They follow HOWARD into--","The Trial of the Chicago 7"
"31586","","The Trial of the Chicago 7"
"31587","","The Trial of the Chicago 7"
"31588","37   INT. JOHN MITCHELL’S OFFICE - CONTINUOUS                  37","The Trial of the Chicago 7"
"31589","","The Trial of the Chicago 7"
"31590","     JOHN MITCHELL is standing behind his desk, lighting a","The Trial of the Chicago 7"
"31591","     cigarette.","The Trial of the Chicago 7"
"31592","","The Trial of the Chicago 7"
"31593","                         MITCHELL","The Trial of the Chicago 7"
"31594","               As a matter of courtesy and","The Trial of the Chicago 7"
"31595","               tradition, when we elect a new","The Trial of the Chicago 7"
"31596","               president, the outgoing cabinet","The Trial of the Chicago 7"
"31597","               members resign to spare the new","The Trial of the Chicago 7"
"31598","               president the unpleasantness of","The Trial of the Chicago 7"
"31599","               firing them. You know when","The Trial of the Chicago 7"
"31600","               President Nixon received Ramsey","The Trial of the Chicago 7"
"31601","               Clark’s formal letter of","The Trial of the Chicago 7"
"31602","               resignation?","The Trial of the Chicago 7"
"31603","","The Trial of the Chicago 7"
"31604","                          SCHULTZ","The Trial of the Chicago 7"
"31605","               No, sir.","The Trial of the Chicago 7"
"31606","","The Trial of the Chicago 7"
"31607","                         MITCHELL","The Trial of the Chicago 7"
"31608","               About an hour before I was","The Trial of the Chicago 7"
"31609","               confirmed. That was to embarrass","The Trial of the Chicago 7"
"31610","               me. I don’t know, I think it was","The Trial of the Chicago 7"
"31611","               more embarrassing for Ramsey Clark.","The Trial of the Chicago 7"
"31612","               I’m John Mitchell.","The Trial of the Chicago 7"
"31613","","The Trial of the Chicago 7"
"31614","                         FORAN","The Trial of the Chicago 7"
"31615","               Thomas Foran, Mr. Attorney General,","The Trial of the Chicago 7"
"31616","               and this is Richard Schultz.","The Trial of the Chicago 7"
"31617","","The Trial of the Chicago 7"
"31618","                         MITCHELL","The Trial of the Chicago 7"
"31619","               Richard, Chicago was more fucked up","The Trial of the Chicago 7"
"31620","               than any ten things I’ve ever seen","The Trial of the Chicago 7"
"31621","               in my life.","The Trial of the Chicago 7"
"31622","","The Trial of the Chicago 7"
"31623","                          SCHULTZ","The Trial of the Chicago 7"
"31624","               Sir?","The Trial of the Chicago 7"
"31625","","The Trial of the Chicago 7"
"31626","                         HOWARD","The Trial of the Chicago 7"
"31627","               The convention. The riots.","The Trial of the Chicago 7"
"31628","","The Trial of the Chicago 7"
"31629","                          SCHULTZ","The Trial of the Chicago 7"
"31630","               Yes sir.","The Trial of the Chicago 7"
"31631","                                      15.","The Trial of the Chicago 7"
"31632","","The Trial of the Chicago 7"
"31633","","The Trial of the Chicago 7"
"31634","          MITCHELL","The Trial of the Chicago 7"
"31635","Johnny Walker okay with everybody?","The Trial of the Chicago 7"
"31636","","The Trial of the Chicago 7"
"31637","             FORAN","The Trial of the Chicago 7"
"31638","Thank you.","The Trial of the Chicago 7"
"31639","","The Trial of the Chicago 7"
"31640","             MITCHELL","The Trial of the Chicago 7"
"31641","Richard?","The Trial of the Chicago 7"
"31642","","The Trial of the Chicago 7"
"31643","          SCHULTZ","The Trial of the Chicago 7"
"31644","Nothing for me, thank you.","The Trial of the Chicago 7"
"31645","","The Trial of the Chicago 7"
"31646","          MITCHELL","The Trial of the Chicago 7"
"31647","We don’t know how Humphrey’s people","The Trial of the Chicago 7"
"31648","could’ve been that stupid--allow","The Trial of the Chicago 7"
"31649","their guy to get nominated under","The Trial of the Chicago 7"
"31650","armed guard.","The Trial of the Chicago 7"
"31651","    (to SCHULTZ)","The Trial of the Chicago 7"
"31652","You think that’s what lost him the","The Trial of the Chicago 7"
"31653","election?","The Trial of the Chicago 7"
"31654","","The Trial of the Chicago 7"
"31655","             SCHULTZ","The Trial of the Chicago 7"
"31656","Sir?","The Trial of the Chicago 7"
"31657","","The Trial of the Chicago 7"
"31658","          MITCHELL","The Trial of the Chicago 7"
"31659","Son, are you nervous?","The Trial of the Chicago 7"
"31660","","The Trial of the Chicago 7"
"31661","             SCHULTZ","The Trial of the Chicago 7"
"31662","No sir.","The Trial of the Chicago 7"
"31663","","The Trial of the Chicago 7"
"31664","          MITCHELL","The Trial of the Chicago 7"
"31665","Why the fuck not?","The Trial of the Chicago 7"
"31666","    (beat)","The Trial of the Chicago 7"
"31667","I’m kidding. Don’t believe","The Trial of the Chicago 7"
"31668","everything you’ve heard about me.","The Trial of the Chicago 7"
"31669","Ramsey Clark gives me the finger on","The Trial of the Chicago 7"
"31670","the way out the door. I’m asking if","The Trial of the Chicago 7"
"31671","you think Chicago is why Humphrey","The Trial of the Chicago 7"
"31672","lost the election.","The Trial of the Chicago 7"
"31673","","The Trial of the Chicago 7"
"31674","          SCHULTZ","The Trial of the Chicago 7"
"31675","No sir, I think the Republicans ran","The Trial of the Chicago 7"
"31676","a better candidate.","The Trial of the Chicago 7"
"31677","","The Trial of the Chicago 7"
"31678","          MITCHELL","The Trial of the Chicago 7"
"31679","That’s for damn sure.","The Trial of the Chicago 7"
"31680","","The Trial of the Chicago 7"
"31681","          HOWARD","The Trial of the Chicago 7"
"31682","And Daley didn’t help his party","The Trial of the Chicago 7"
"31683","either but Humphrey’s people and","The Trial of the Chicago 7"
"31684","Daley didn’t break the law so","The Trial of the Chicago 7"
"31685","that’s someone else’s table.","The Trial of the Chicago 7"
"31686","                                                        16.","The Trial of the Chicago 7"
"31687","","The Trial of the Chicago 7"
"31688","","The Trial of the Chicago 7"
"31689","                    SCHULTZ","The Trial of the Chicago 7"
"31690","          Well as a matter of fact, sir, we","The Trial of the Chicago 7"
"31691","          don’t believe any federal laws were","The Trial of the Chicago 7"
"31692","          broken last summer. Mr. Foran had","The Trial of the Chicago 7"
"31693","          our office run a thorough","The Trial of the Chicago 7"
"31694","          investigation. Plenty of","The Trial of the Chicago 7"
"31695","          trespassing, destruction of public","The Trial of the Chicago 7"
"31696","          property, lewd behavior I suppose,","The Trial of the Chicago 7"
"31697","          but--","The Trial of the Chicago 7"
"31698","","The Trial of the Chicago 7"
"31699","MITCHELL starts laughing. So does HOWARD. So SCHULTZ stops","The Trial of the Chicago 7"
"31700","talking for a brief moment before--","The Trial of the Chicago 7"
"31701","","The Trial of the Chicago 7"
"31702","                    SCHULTZ (CONT'D)","The Trial of the Chicago 7"
"31703","          ...nothing rising to the level of--","The Trial of the Chicago 7"
"31704","","The Trial of the Chicago 7"
"31705","                    MITCHELL","The Trial of the Chicago 7"
"31706","          Do you think you and your boss are","The Trial of the Chicago 7"
"31707","          in the Attorney General’s office","The Trial of the Chicago 7"
"31708","          because I want you to seek an","The Trial of the Chicago 7"
"31709","          indictment for violating a federal","The Trial of the Chicago 7"
"31710","          trespassing law?","The Trial of the Chicago 7"
"31711","","The Trial of the Chicago 7"
"31712","                    SCHULTZ","The Trial of the Chicago 7"
"31713","          Sir, our office wasn’t aware the","The Trial of the Chicago 7"
"31714","          Justice Department wanted to seek","The Trial of the Chicago 7"
"31715","          any indictments at all.","The Trial of the Chicago 7"
"31716","","The Trial of the Chicago 7"
"31717","                    MITCHELL","The Trial of the Chicago 7"
"31718","          We do.","The Trial of the Chicago 7"
"31719","","The Trial of the Chicago 7"
"31720","                    SCHULTZ","The Trial of the Chicago 7"
"31721","          Ramsey Clark was dead set against","The Trial of the Chicago 7"
"31722","          bringing federal--","The Trial of the Chicago 7"
"31723","","The Trial of the Chicago 7"
"31724","                    MITCHELL","The Trial of the Chicago 7"
"31725","          Ramsey Clark doesn’t run the","The Trial of the Chicago 7"
"31726","          Justice Department anymore, did you","The Trial of the Chicago 7"
"31727","          hear about that? And Mr. Johnson’s","The Trial of the Chicago 7"
"31728","          back home in Texas.","The Trial of the Chicago 7"
"31729","","The Trial of the Chicago 7"
"31730","                    SCHULTZ","The Trial of the Chicago 7"
"31731","          Of course, sir.","The Trial of the Chicago 7"
"31732","","The Trial of the Chicago 7"
"31733","                    MITCHELL","The Trial of the Chicago 7"
"31734","          One hour before my confirmation","The Trial of the Chicago 7"
"31735","          hearing gaveled, that’s when he","The Trial of the Chicago 7"
"31736","          resigned. What a prick.","The Trial of the Chicago 7"
"31737","","The Trial of the Chicago 7"
"31738","                    SCHULTZ","The Trial of the Chicago 7"
"31739","          It was unprofessional, sir.","The Trial of the Chicago 7"
"31740","                                                17.","The Trial of the Chicago 7"
"31741","","The Trial of the Chicago 7"
"31742","","The Trial of the Chicago 7"
"31743","                    MITCHELL","The Trial of the Chicago 7"
"31744","          Unprofessional, it was unpatriotic.","The Trial of the Chicago 7"
"31745","          And I’ll tell you what else--it was","The Trial of the Chicago 7"
"31746","          impolite. There’s such a thing as","The Trial of the Chicago 7"
"31747","          manners. I want to bring back","The Trial of the Chicago 7"
"31748","          manners, how ‘bout that. The","The Trial of the Chicago 7"
"31749","          America I grew up in. Will you","The Trial of the Chicago 7"
"31750","          help me, Mr. Schultz? ‘Cause I","The Trial of the Chicago 7"
"31751","          asked Mr. Foran who was the best","The Trial of the Chicago 7"
"31752","          prosecutor in his office and he","The Trial of the Chicago 7"
"31753","          said you.","The Trial of the Chicago 7"
"31754","","The Trial of the Chicago 7"
"31755","                       SCHULTZ","The Trial of the Chicago 7"
"31756","          Thank you.","The Trial of the Chicago 7"
"31757","","The Trial of the Chicago 7"
"31758","HOWARD tosses SCHULTZ a file--","The Trial of the Chicago 7"
"31759","","The Trial of the Chicago 7"
"31760","                    HOWARD","The Trial of the Chicago 7"
"31761","          Section 2101 of Title 18.","The Trial of the Chicago 7"
"31762","","The Trial of the Chicago 7"
"31763","                    MITCHELL","The Trial of the Chicago 7"
"31764","          That’s the federal law that was","The Trial of the Chicago 7"
"31765","          broken.","The Trial of the Chicago 7"
"31766","","The Trial of the Chicago 7"
"31767","                    SCHULTZ","The Trial of the Chicago 7"
"31768","          That’s the Rap Brown law.","The Trial of the Chicago 7"
"31769","","The Trial of the Chicago 7"
"31770","                    HOWARD","The Trial of the Chicago 7"
"31771","          Conspiracy to Cross State Lines in","The Trial of the Chicago 7"
"31772","          Order to Incite Violence. It comes","The Trial of the Chicago 7"
"31773","          with a ten-year maximum and we want","The Trial of the Chicago 7"
"31774","          all ten.","The Trial of the Chicago 7"
"31775","","The Trial of the Chicago 7"
"31776","                    SCHULTZ","The Trial of the Chicago 7"
"31777","          For whom, sir?","The Trial of the Chicago 7"
"31778","","The Trial of the Chicago 7"
"31779","HOWARD tosses SCHULTZ another file--","The Trial of the Chicago 7"
"31780","","The Trial of the Chicago 7"
"31781","                    HOWARD","The Trial of the Chicago 7"
"31782","          The all-star team.","The Trial of the Chicago 7"
"31783","","The Trial of the Chicago 7"
"31784","SCHULTZ looks at the top page in the file--","The Trial of the Chicago 7"
"31785","","The Trial of the Chicago 7"
"31786","                    SCHULTZ","The Trial of the Chicago 7"
"31787","          Abbie Hoffman, Jerry Rubin, Tom","The Trial of the Chicago 7"
"31788","          Hayden, Rennie Davis, Dave","The Trial of the Chicago 7"
"31789","          Dellinger, Lee Weiner, John","The Trial of the Chicago 7"
"31790","          Froines...and Bobby Seale?","The Trial of the Chicago 7"
"31791","","The Trial of the Chicago 7"
"31792","                     MITCHELL","The Trial of the Chicago 7"
"31793","          I call them the schoolboys, and","The Trial of the Chicago 7"
"31794","          when I do, everyone here knows who","The Trial of the Chicago 7"
"31795","          I’m talking about. Petulant and","The Trial of the Chicago 7"
"31796","          dangerous.","The Trial of the Chicago 7"
"31797","                     (MORE)","The Trial of the Chicago 7"
"31798","                                                18.","The Trial of the Chicago 7"
"31799","","The Trial of the Chicago 7"
"31800","                     MITCHELL (CONT'D)","The Trial of the Chicago 7"
"31801","          And we’ve watched for a decade","The Trial of the Chicago 7"
"31802","          while these rebels without a job","The Trial of the Chicago 7"
"31803","          who’ve never bothered to get their","The Trial of the Chicago 7"
"31804","          hands dirty fighting the enemy tell","The Trial of the Chicago 7"
"31805","          us how to prosecute a war. The","The Trial of the Chicago 7"
"31806","          decade’s over, the grown-ups are","The Trial of the Chicago 7"
"31807","          back and I deem these shitty little","The Trial of the Chicago 7"
"31808","          fairies to be a threat to national","The Trial of the Chicago 7"
"31809","          security so they’re gonna spend","The Trial of the Chicago 7"
"31810","          their 30’s in a federal facility.","The Trial of the Chicago 7"
"31811","          Real time.","The Trial of the Chicago 7"
"31812","","The Trial of the Chicago 7"
"31813","                    FORAN","The Trial of the Chicago 7"
"31814","          You’re lead prosecutor, Richard.","The Trial of the Chicago 7"
"31815","          You understand why I couldn’t tell","The Trial of the Chicago 7"
"31816","          you until we got here.","The Trial of the Chicago 7"
"31817","","The Trial of the Chicago 7"
"31818","                    SCHULTZ","The Trial of the Chicago 7"
"31819","          Sure. Yes sir.","The Trial of the Chicago 7"
"31820","","The Trial of the Chicago 7"
"31821","There’s an awkward silence...","The Trial of the Chicago 7"
"31822","","The Trial of the Chicago 7"
"31823","                    HOWARD","The Trial of the Chicago 7"
"31824","          Richard, you’re being given the","The Trial of the Chicago 7"
"31825","          ball, are you ready to do this?","The Trial of the Chicago 7"
"31826","","The Trial of the Chicago 7"
"31827","                    SCHULTZ","The Trial of the Chicago 7"
"31828","          You pay me for my opinion.","The Trial of the Chicago 7"
"31829","","The Trial of the Chicago 7"
"31830","                     MITCHELL","The Trial of the Chicago 7"
"31831","          What?","The Trial of the Chicago 7"
"31832","","The Trial of the Chicago 7"
"31833","                    SCHULTZ","The Trial of the Chicago 7"
"31834","          I said, sir, you pay me for my","The Trial of the Chicago 7"
"31835","          opinion?","The Trial of the Chicago 7"
"31836","","The Trial of the Chicago 7"
"31837","                    MITCHELL","The Trial of the Chicago 7"
"31838","          Where did you learn that, in class?","The Trial of the Chicago 7"
"31839","          I pay you to win.","The Trial of the Chicago 7"
"31840","","The Trial of the Chicago 7"
"31841","                    SCHULTZ","The Trial of the Chicago 7"
"31842","          I’m not sure we can get a good","The Trial of the Chicago 7"
"31843","          indictment on conspiracy.","The Trial of the Chicago 7"
"31844","","The Trial of the Chicago 7"
"31845","                     MITCHELL","The Trial of the Chicago 7"
"31846","          Why not?","The Trial of the Chicago 7"
"31847","","The Trial of the Chicago 7"
"31848","                    SCHULTZ","The Trial of the Chicago 7"
"31849","          For one thing, some of these people","The Trial of the Chicago 7"
"31850","          had never met each other.","The Trial of the Chicago 7"
"31851","","The Trial of the Chicago 7"
"31852","                    MITCHELL","The Trial of the Chicago 7"
"31853","          Telephones.","The Trial of the Chicago 7"
"31854","                                      19.","The Trial of the Chicago 7"
"31855","","The Trial of the Chicago 7"
"31856","","The Trial of the Chicago 7"
"31857","          SCHULTZ","The Trial of the Chicago 7"
"31858","Mr. Attorney General, the Rap Brown","The Trial of the Chicago 7"
"31859","law was created by southern whites","The Trial of the Chicago 7"
"31860","in Congress to limit the free","The Trial of the Chicago 7"
"31861","speech of black activists.","The Trial of the Chicago 7"
"31862","    (beat)","The Trial of the Chicago 7"
