"","line","movie"
"43784","","All Quiet on the Western Front"
"43785","                         TJADEN (CONT'D)","All Quiet on the Western Front"
"43786","               Tell me when you find them. I'm not","All Quiet on the Western Front"
"43787","               taking another step.","All Quiet on the Western Front"
"43788","","All Quiet on the Western Front"
"43789","     Kat keeps going, warily. Something's wrong here. Empty shells","All Quiet on the Western Front"
"43790","     strewn on the ground, which the fog creeps over. Eerie","All Quiet on the Western Front"
"43791","     silence.","All Quiet on the Western Front"
"43792","","All Quiet on the Western Front"
"43793","     Paul and Franz join him.","All Quiet on the Western Front"
"43794","","All Quiet on the Western Front"
"43795","                         KAT","All Quiet on the Western Front"
"43796","               Gas. They were gassed.","All Quiet on the Western Front"
"43797","","All Quiet on the Western Front"
"43798","     Kat kicks a canister on the ground. They proceed toward the","All Quiet on the Western Front"
"43799","     destroyed train station.","All Quiet on the Western Front"
"43800","","All Quiet on the Western Front"
"43801","","All Quiet on the Western Front"
"43802","53   INT. TRAIN YARD / ENGINE HALL - DAY                       53","All Quiet on the Western Front"
"43803","","All Quiet on the Western Front"
"43804","     WHOOSH. Kat pushes open a gate to a train station hall. Light","All Quiet on the Western Front"
"43805","     falls into the dark. His eyes have to adapt...","All Quiet on the Western Front"
"43806","","All Quiet on the Western Front"
"43807","     The men switch on their flashlights. Wordlessly, Kat nods to","All Quiet on the Western Front"
"43808","     his mates, the men split up and spread out.","All Quiet on the Western Front"
"43809","","All Quiet on the Western Front"
"43810","     Paul is alone now...","All Quiet on the Western Front"
"43811","","All Quiet on the Western Front"
"43812","","All Quiet on the Western Front"
"43813","","All Quiet on the Western Front"
"43814","                                                       (CONTINUED)","All Quiet on the Western Front"
"43815","             Goldenrod Revision 22.4.2021                    43.","All Quiet on the Western Front"
"43816","53   CONTINUED:                                               53","All Quiet on the Western Front"
"43817","","All Quiet on the Western Front"
"43818","     A long hall full of rust and shards. A pile of shells, old","All Quiet on the Western Front"
"43819","     engines, huge puddles on the floor...","All Quiet on the Western Front"
"43820","","All Quiet on the Western Front"
"43821","     Paul clutches his gun.","All Quiet on the Western Front"
"43822","","All Quiet on the Western Front"
"43823","     Kat tiptoes though the next hall, when he suddenly listens","All Quiet on the Western Front"
"43824","     up: Behind, Paul has opened a door, slips outside.","All Quiet on the Western Front"
"43825","","All Quiet on the Western Front"
"43826","","All Quiet on the Western Front"
"43827","54   INT. TRAIN YARD / BETWEEN TWO HALLS - DAY                    54","All Quiet on the Western Front"
"43828","","All Quiet on the Western Front"
"43829","     Paul goes up a dark alley between two storehouses. A sudden","All Quiet on the Western Front"
"43830","     NOISE.","All Quiet on the Western Front"
"43831","","All Quiet on the Western Front"
"43832","     Paul holds his breath, cocks his rifle. Rain water drips from","All Quiet on the Western Front"
"43833","     the roofs...","All Quiet on the Western Front"
"43834","","All Quiet on the Western Front"
"43835","     There it is again. He feels his way forward, step by step,","All Quiet on the Western Front"
"43836","     then he startles...: GAUNT BIRDS peck at a dead dog on a","All Quiet on the Western Front"
"43837","     chain. The birds scatter.","All Quiet on the Western Front"
"43838","","All Quiet on the Western Front"
"43839","     Paul breathes a sigh of relief.","All Quiet on the Western Front"
"43840","","All Quiet on the Western Front"
"43841","","All Quiet on the Western Front"
"43842","55   EXT. TRAIN YARD BEHIND FRONT LINES - DAY                     55","All Quiet on the Western Front"
"43843","","All Quiet on the Western Front"
"43844","     The rest of the squad sits in the sun, eating their","All Quiet on the Western Front"
"43845","     sandwiches. Albert still stands at the faded posters from","All Quiet on the Western Front"
"43846","     last year.","All Quiet on the Western Front"
"43847","","All Quiet on the Western Front"
"43848","     All of a sudden, he sees a GIRL in a bright summer dress and","All Quiet on the Western Front"
"43849","     a red lacquer belt, wearing white stockings and white shoes","All Quiet on the Western Front"
"43850","     with a dainty buckle and heels. She holds her straw hat with","All Quiet on the Western Front"
"43851","     one hand. The blue ocean behind her, a gentleman beside her.","All Quiet on the Western Front"
"43852","","All Quiet on the Western Front"
"43853","     The girl is like a miracle to Kropp. So much beauty and so","All Quiet on the Western Front"
"43854","     much happiness: That's what peace is like.","All Quiet on the Western Front"
"43855","","All Quiet on the Western Front"
"43856","     He draws his knife with a grin and cuts away the rival. Then","All Quiet on the Western Front"
"43857","     he folds up the picture and puts it in his pocket.","All Quiet on the Western Front"
"43858","","All Quiet on the Western Front"
"43859","","All Quiet on the Western Front"
"43860","56   INT. TRAIN YARD / WAREHOUSE - DAY                            56","All Quiet on the Western Front"
"43861","","All Quiet on the Western Front"
"43862","     A coat on the ground. Old blankets. A few pots of beans in","All Quiet on the Western Front"
"43863","     the dirt. Soldiers once housed here, but it looks like they","All Quiet on the Western Front"
"43864","     departed in haste.","All Quiet on the Western Front"
"43865","","All Quiet on the Western Front"
"43866","     Paul sneaks along the halls reaching a rusted door. For a","All Quiet on the Western Front"
"43867","     moment, he listens to the silence, then he plucks up his","All Quiet on the Western Front"
"43868","     courage and opens the bolt.","All Quiet on the Western Front"
"43869","","All Quiet on the Western Front"
"43870","     He pushes the door open with his barrel, as it SQUEAKS on its","All Quiet on the Western Front"
"43871","     hinges. He gingerly crosses the threshold...","All Quiet on the Western Front"
"43872","             Goldenrod Revision 22.4.2021                    44.","All Quiet on the Western Front"
"43873","","All Quiet on the Western Front"
"43874","","All Quiet on the Western Front"
"43875","57   INT. TRAIN YARD / STOREROOM - DAY                            57","All Quiet on the Western Front"
"43876","","All Quiet on the Western Front"
"43877","     It's dark and quiet in the storeroom. It's quiet as a grave.","All Quiet on the Western Front"
"43878","     All we hear is a few drops from the ceiling and the BUZZ of a","All Quiet on the Western Front"
"43879","     swarm of flies.","All Quiet on the Western Front"
"43880","","All Quiet on the Western Front"
"43881","     Paul stares... His breath in the damp air, fears rises in his","All Quiet on the Western Front"
"43882","     eyes. A sticky pile in FG, flies BUZZ around it.","All Quiet on the Western Front"
"43883","","All Quiet on the Western Front"
"43884","","All Quiet on the Western Front"
"43885","58   INT. TRAIN YARD / ENGINE HALL - DAY                          58","All Quiet on the Western Front"
"43886","","All Quiet on the Western Front"
"43887","     Franz in a hallway of the building when we hear SHOUTS in the","All Quiet on the Western Front"
"43888","     distance.","All Quiet on the Western Front"
"43889","","All Quiet on the Western Front"
"43890","                         PAUL (O.S.)","All Quiet on the Western Front"
"43891","               Kat... Kat!?","All Quiet on the Western Front"
"43892","","All Quiet on the Western Front"
"43893","     Franz turns on his heel, then Kat joins him from a side wing.","All Quiet on the Western Front"
"43894","     They head up the hall together...","All Quiet on the Western Front"
"43895","","All Quiet on the Western Front"
"43896","","All Quiet on the Western Front"
"43897","59   INT. TRAIN YARD / STOREROOM - DAY                            59","All Quiet on the Western Front"
"43898","","All Quiet on the Western Front"
"43899","     A moment later, they reach Paul in the storeroom --","All Quiet on the Western Front"
"43900","","All Quiet on the Western Front"
"43901","     Franz Müller makes a face.","All Quiet on the Western Front"
"43902","","All Quiet on the Western Front"
"43903","                         MÜLLER","All Quiet on the Western Front"
"43904","               Fuck.","All Quiet on the Western Front"
"43905","","All Quiet on the Western Front"
"43906","     SIXTY RECRUITS on the floor before them, all DEAD. Blue","All Quiet on the Western Front"
"43907","     faces, black lips, frozen in place, their gas masks in their","All Quiet on the Western Front"
"43908","     lifeless hands, like they were struck dead.","All Quiet on the Western Front"
"43909","","All Quiet on the Western Front"
"43910","     They're all dead.","All Quiet on the Western Front"
"43911","","All Quiet on the Western Front"
"43912","                         KAT","All Quiet on the Western Front"
"43913","               Fucking kids.","All Quiet on the Western Front"
"43914","","All Quiet on the Western Front"
"43915","                         MÜLLER","All Quiet on the Western Front"
"43916","               They took their masks off too soon.","All Quiet on the Western Front"
"43917","","All Quiet on the Western Front"
"43918","     Kat heads over to the dead: Pale faces with cramped hands.","All Quiet on the Western Front"
"43919","     None older than 18, their uniforms much too big for them.","All Quiet on the Western Front"
"43920","","All Quiet on the Western Front"
"43921","     Wordlessly, Kat opens a satchel on his belt and gets out a","All Quiet on the Western Front"
"43922","     handful of chlorinated lime. He goes along the row of bodies","All Quiet on the Western Front"
"43923","     and sprinkles them with lime... Skinny, white bodies in the","All Quiet on the Western Front"
"43924","     dark, shining like funeral shrouds.","All Quiet on the Western Front"
"43925","","All Quiet on the Western Front"
"43926","     Kat tosses lime on a BOY (17), who suddenly wakes up and","All Quiet on the Western Front"
"43927","     starts to COUGH. He stares at him, wide-eyed and trembling on","All Quiet on the Western Front"
"43928","     the floor, too scared to move.","All Quiet on the Western Front"
"43929","","All Quiet on the Western Front"
"43930","     Kat quickly kneels down to him.","All Quiet on the Western Front"
"43931","","All Quiet on the Western Front"
"43932","","All Quiet on the Western Front"
"43933","","All Quiet on the Western Front"
"43934","","All Quiet on the Western Front"
"43935","                                                       (CONTINUED)","All Quiet on the Western Front"
"43936","             Goldenrod Revision 22.4.2021                       45.","All Quiet on the Western Front"
"43937","59   CONTINUED:                                                  59","All Quiet on the Western Front"
"43938","","All Quiet on the Western Front"
"43939","                         KAT","All Quiet on the Western Front"
"43940","               Hey, hey, hey. It's okay. Can you","All Quiet on the Western Front"
"43941","               hear me?","All Quiet on the Western Front"
"43942","","All Quiet on the Western Front"
"43943","     The recruit nods, a crust of blood in his ears.","All Quiet on the Western Front"
"43944","","All Quiet on the Western Front"
"43945","                         KAT (CONT'D)","All Quiet on the Western Front"
"43946","               Can you speak? What's your name? My","All Quiet on the Western Front"
"43947","               name is Kat.","All Quiet on the Western Front"
"43948","","All Quiet on the Western Front"
"43949","                           THE BOY","All Quiet on the Western Front"
"43950","               E... e...","All Quiet on the Western Front"
"43951","","All Quiet on the Western Front"
"43952","     He can't get any more out. Paul approaches and hands him his","All Quiet on the Western Front"
"43953","     canteen, but he's too weak. He CHOKES and COUGHS.","All Quiet on the Western Front"
"43954","","All Quiet on the Western Front"
"43955","     Müller indicates his boots.","All Quiet on the Western Front"
"43956","","All Quiet on the Western Front"
"43957","                         MÜLLER","All Quiet on the Western Front"
"43958","               Look at those boots. Those are nice","All Quiet on the Western Front"
"43959","               boots. Right, Kat?","All Quiet on the Western Front"
"43960","","All Quiet on the Western Front"
"43961","                         KAT","All Quiet on the Western Front"
"43962","               Come on, let's get him out of here.","All Quiet on the Western Front"
"43963","","All Quiet on the Western Front"
"43964","     Paul and Kat help the kid get up. They help him limp out of","All Quiet on the Western Front"
"43965","     the room, while Müller ogles his boots: They're made of soft","All Quiet on the Western Front"
"43966","     yellow leather, with nice buckles on the shaft.","All Quiet on the Western Front"
"43967","","All Quiet on the Western Front"
"43968","","All Quiet on the Western Front"
"43969","60   EXT. TRAIN YARD BEHIND FRONT LINES - DAY                    60","All Quiet on the Western Front"
"43970","","All Quiet on the Western Front"
"43971","     Outside, in the fresh air, the kid keels over again. He shyly","All Quiet on the Western Front"
"43972","     sticks a hand out for a canteen. Kat holds it up to his","All Quiet on the Western Front"
"43973","     mouth.","All Quiet on the Western Front"
"43974","","All Quiet on the Western Front"
"43975","                         KAT","All Quiet on the Western Front"
"43976","               Not so fast. That's better.","All Quiet on the Western Front"
"43977","","All Quiet on the Western Front"
"43978","     The kid catches his breath again.","All Quiet on the Western Front"
"43979","","All Quiet on the Western Front"
"43980","                          KAT (CONT'D)","All Quiet on the Western Front"
"43981","               Can you walk? We'll take you to the","All Quiet on the Western Front"
"43982","               infirmary.","All Quiet on the Western Front"
"43983","","All Quiet on the Western Front"
"43984","     The kid nods. He bravely tries to get on his feet, but he can","All Quiet on the Western Front"
"43985","     do it alone. Paul and Kat have to support him.","All Quiet on the Western Front"
"43986","","All Quiet on the Western Front"
"43987","     They stagger across the courtyard with him a few feet, then","All Quiet on the Western Front"
"43988","     he vomits a gush of blood and collapses in exhaustion again.","All Quiet on the Western Front"
"43989","","All Quiet on the Western Front"
"43990","     He lies on the ground, pale as a sheet. He whispers. Kat","All Quiet on the Western Front"
"43991","     crouches down to him.","All Quiet on the Western Front"
"43992","","All Quiet on the Western Front"
"43993","                         KAT (CONT'D)","All Quiet on the Western Front"
"43994","               Easy, easy. It'll pass --","All Quiet on the Western Front"
"43995","","All Quiet on the Western Front"
"43996","","All Quiet on the Western Front"
"43997","","All Quiet on the Western Front"
"43998","","All Quiet on the Western Front"
"43999","                                                       (CONTINUED)","All Quiet on the Western Front"
"44000","             Goldenrod Revision 22.4.2021                      46.","All Quiet on the Western Front"
"44001","60   CONTINUED:                                                 60","All Quiet on the Western Front"
"44002","","All Quiet on the Western Front"
"44003","                         THE BOY","All Quiet on the Western Front"
"44004","               St--stay... stay here.","All Quiet on the Western Front"
"44005","","All Quiet on the Western Front"
"44006","                            KAT","All Quiet on the Western Front"
"44007","               Sssh.","All Quiet on the Western Front"
"44008","","All Quiet on the Western Front"
"44009","                            THE BOY","All Quiet on the Western Front"
"44010","               Stay here.","All Quiet on the Western Front"
"44011","","All Quiet on the Western Front"
"44012","                         KAT","All Quiet on the Western Front"
"44013","               Don't worry. I won't leave you.","All Quiet on the Western Front"
"44014","","All Quiet on the Western Front"
"44015","     Kat takes the boy's hands, who can hardly breathe. His face","All Quiet on the Western Front"
"44016","     is wet with soft tears, which he tries to suppress. He's very","All Quiet on the Western Front"
"44017","     brave.","All Quiet on the Western Front"
"44018","","All Quiet on the Western Front"
"44019","     One last gasp, then he's dead. Kat looks at him for one more","All Quiet on the Western Front"
"44020","     moment, then he lets go of his hands and gets up.","All Quiet on the Western Front"
"44021","","All Quiet on the Western Front"
"44022","     Paul can hardly breathe. The soldiers silently stare at the","All Quiet on the Western Front"
"44023","     dead kid. Tjaden nods.","All Quiet on the Western Front"
"44024","","All Quiet on the Western Front"
"44025","                         TJADEN","All Quiet on the Western Front"
"44026","               Germany will be depopulated soon.","All Quiet on the Western Front"
"44027","","All Quiet on the Western Front"
"44028","     Müller joins him on the ground, taking the kid's boots off.","All Quiet on the Western Front"
"44029","     He wordlessly holds up the soles to his own, then puts them","All Quiet on the Western Front"
"44030","     on. They fit perfectly.","All Quiet on the Western Front"
"44031","","All Quiet on the Western Front"
"44032","","All Quiet on the Western Front"
"44033","61   EXT. EQUISAC MANOR - NIGHT                                 61","All Quiet on the Western Front"
"44034","","All Quiet on the Western Front"
"44035","     Night. A diplomatic limousine pulls up to a mansion.","All Quiet on the Western Front"
"44036","","All Quiet on the Western Front"
"44037","     The DRIVER jumps out and opens the door, snapping to. A BOY","All Quiet on the Western Front"
"44038","     waits with a dog. General Friedrichs takes the dog,","All Quiet on the Western Front"
"44039","     wordlessly.","All Quiet on the Western Front"
"44040","","All Quiet on the Western Front"
"44041","","All Quiet on the Western Front"
"44042","62   EXT. EQUISAC MANOR - NIGHT                                 62","All Quiet on the Western Front"
"44043","","All Quiet on the Western Front"
"44044","     General Friedrichs quickly strides through courtyard, past a","All Quiet on the Western Front"
"44045","     group of smoking OFFICERS, who salute him.","All Quiet on the Western Front"
"44046","","All Quiet on the Western Front"
"44047","","All Quiet on the Western Front"
"44048","63   INT. EGUISAC MANOR / HALL - NIGHT                          63","All Quiet on the Western Front"
"44049","","All Quiet on the Western Front"
"44050","     The General leads the dog down the hall.","All Quiet on the Western Front"
"44051","","All Quiet on the Western Front"
"44052","     SOLDIERS snap to and salute.","All Quiet on the Western Front"
"44053","","All Quiet on the Western Front"
"44054","","All Quiet on the Western Front"
"44055","64   INT. EGUISAC MANOR / STUDY - NIGHT                         64","All Quiet on the Western Front"
"44056","","All Quiet on the Western Front"
"44057","     A big study: The Division HQ. The dog sits down by the","All Quiet on the Western Front"
"44058","     fireplace as Friedrichs storms in, helping himself to a","All Quiet on the Western Front"
"44059","     cigarette from a silver box. He greedily lights it.","All Quiet on the Western Front"
"44060","","All Quiet on the Western Front"
"44061","","All Quiet on the Western Front"
"44062","","All Quiet on the Western Front"
"44063","                                                       (CONTINUED)","All Quiet on the Western Front"
"44064","             Goldenrod Revision 22.4.2021                    47.","All Quiet on the Western Front"
"44065","64   CONTINUED:                                               64","All Quiet on the Western Front"
"44066","","All Quiet on the Western Front"
"44067","     MAJOR VON BRIXDORF (47) salutes patiently.","All Quiet on the Western Front"
"44068","","All Quiet on the Western Front"
"44069","                         MAJOR VON BRIXDORF","All Quiet on the Western Front"
"44070","               General, Sir.","All Quiet on the Western Front"
"44071","","All Quiet on the Western Front"
"44072","     No answer. Friedrichs goes to the window, turning his back on","All Quiet on the Western Front"
"44073","     him. Friedrichs takes a deep drag. Then, finally...","All Quiet on the Western Front"
"44074","","All Quiet on the Western Front"
"44075","                         GENERAL FRIEDRICHS","All Quiet on the Western Front"
"44076","               What's new, Major?","All Quiet on the Western Front"
"44077","","All Quiet on the Western Front"
"44078","                         MAJOR VON BRIXDORF","All Quiet on the Western Front"
"44079","               The Frenchmen are putting on","All Quiet on the Western Front"
"44080","               pressure, Sir. Our scouts","All Quiet on the Western Front"
"44081","               intercepted orders this morning to","All Quiet on the Western Front"
"44082","               advance several divisions to","All Quiet on the Western Front"
"44083","               Latierre. Apparently, an Armored","All Quiet on the Western Front"
"44084","               Regiment is still stuck in","All Quiet on the Western Front"
"44085","               Fernancourt... We have to expect an","All Quiet on the Western Front"
"44086","               attack.","All Quiet on the Western Front"
"44087","","All Quiet on the Western Front"
"44088","     The only sound is the TICKING of a grandfather clock at the","All Quiet on the Western Front"
"44089","     head of the room. Friedrichs nods... as he expected. He takes","All Quiet on the Western Front"
"44090","     a tired drag off his cigarette.","All Quiet on the Western Front"
"44091","","All Quiet on the Western Front"
"44092","                         GENERAL FRIEDRICHS","All Quiet on the Western Front"
"44093","               Social Democracy is the doom of","All Quiet on the Western Front"
"44094","               mankind.","All Quiet on the Western Front"
"44095","","All Quiet on the Western Front"
"44096","                         MAJOR VON BRIXDORF","All Quiet on the Western Front"
"44097","               ...? General, Sir...?","All Quiet on the Western Front"
"44098","","All Quiet on the Western Front"
"44099","                         GENERAL FRIEDRICHS","All Quiet on the Western Front"
"44100","               I just put a delegation in a train","All Quiet on the Western Front"
"44101","               to go to Compiègne and negotiate an","All Quiet on the Western Front"
"44102","               armistice. These men are traitors","All Quiet on the Western Front"
"44103","               to our country, Major. But my","All Quiet on the Western Front"
"44104","               orders are to wage war. And before","All Quiet on the Western Front"
"44105","               anyone tells me otherwise, I will","All Quiet on the Western Front"
"44106","               continue to fight for every meter.","All Quiet on the Western Front"
"44107","","All Quiet on the Western Front"
"44108","     Friedrichs extinguishes his cigarette, then he looks at the","All Quiet on the Western Front"
"44109","     major.","All Quiet on the Western Front"
"44110","","All Quiet on the Western Front"
"44111","                         GENERAL FRIEDRICHS (CONT'D)","All Quiet on the Western Front"
"44112","               The Frenchman want to force us to","All Quiet on the Western Front"
"44113","               our knees, so we have to accept","All Quiet on the Western Front"
"44114","               their demands... We have to","All Quiet on the Western Front"
"44115","               counterattack, with all our might.","All Quiet on the Western Front"
"44116","               We have to stay strong. The next","All Quiet on the Western Front"
"44117","               generation of recruits is due in a","All Quiet on the Western Front"
"44118","               few months. I will never surrender.","All Quiet on the Western Front"
"44119","","All Quiet on the Western Front"
"44120","     Von Brixdorf nods. That's an order.","All Quiet on the Western Front"
"44121","             Goldenrod Revision 22.4.2021                      48.","All Quiet on the Western Front"
"44122","","All Quiet on the Western Front"
"44123","","All Quiet on the Western Front"
"44124","65   EXT. DIPLOMATIC TRAIN - NIGHT                               65","All Quiet on the Western Front"
"44125","","All Quiet on the Western Front"
"44126","     The lights of a train peel out of the dark.","All Quiet on the Western Front"
"44127","","All Quiet on the Western Front"
"44128","","All Quiet on the Western Front"
"44129","66   INT. DIPLOMATIC TRAIN / ERZBERGER'S COMPARTMENT - NIGHT     66","All Quiet on the Western Front"
"44130","","All Quiet on the Western Front"
"44131","     CLACK-CLACK. CLACK-CLACK. CLACK-CLACK. The monotonous rattle","All Quiet on the Western Front"
"44132","     of the train on the tracks. Erzberger can't sleep and sits up","All Quiet on the Western Front"
"44133","     in the middle of the night.","All Quiet on the Western Front"
"44134","","All Quiet on the Western Front"
"44135","     He pulls his sheets back and picks up pen and paper, making a","All Quiet on the Western Front"
"44136","     few notes. The photo of a young man in a frame on his night","All Quiet on the Western Front"
"44137","     stand: His son.","All Quiet on the Western Front"
"44138","","All Quiet on the Western Front"
"44139","","All Quiet on the Western Front"
"44140","67   INT. DIPLOMATIC TRAIN / HALL - NIGHT                        67","All Quiet on the Western Front"
"44141","","All Quiet on the Western Front"
"44142","     WHOOSH. Erzberger comes out of his compartment in his pajama.","All Quiet on the Western Front"
"44143","     He rubs his face, tired, then staggers down the hall to the","All Quiet on the Western Front"
"44144","     toilet.","All Quiet on the Western Front"
"44145","","All Quiet on the Western Front"
"44146","","All Quiet on the Western Front"
"44147","68   INT. DIPLOMATIC TRAIN / TOILET - NIGHT                      68","All Quiet on the Western Front"
"44148","","All Quiet on the Western Front"
"44149","     Erzberger opens the toilet lid. He quietly whispers to","All Quiet on the Western Front"
"44150","     himself, rehearsing a bit.","All Quiet on the Western Front"
"44151","","All Quiet on the Western Front"
"44152","                         ERZBERGER","All Quiet on the Western Front"
"44153","               ... in the interest of -- I have to","All Quiet on the Western Front"
"44154","               insist... I demand, that--","All Quiet on the Western Front"
"44155","","All Quiet on the Western Front"
"44156","     A sudden JERK in the train. Erzberger staggers and misses the","All Quiet on the Western Front"
"44157","     toilet. He CURSES softly.","All Quiet on the Western Front"
"44158","","All Quiet on the Western Front"
"44159","                           ERZBERGER (CONT'D)","All Quiet on the Western Front"
"44160","               Damn.","All Quiet on the Western Front"
"44161","","All Quiet on the Western Front"
"44162","     He washes his hands and looks for a towel, can't find one,","All Quiet on the Western Front"
"44163","     then he looks out into the dark. The window is painted over,","All Quiet on the Western Front"
"44164","     through a narrow slit you can see --","All Quiet on the Western Front"
"44165","","All Quiet on the Western Front"
"44166","     A CLEARING IN A BARE FOREST.","All Quiet on the Western Front"
"44167","","All Quiet on the Western Front"
"44168","     A second train stands a few hundred meters off on parallel","All Quiet on the Western Front"
"44169","     tracks. Wood boards through the mud between the two trains.","All Quiet on the Western Front"
"44170","","All Quiet on the Western Front"
"44171","     FRENCH SOLDIERS stand guard, as a grey man gets out of the","All Quiet on the Western Front"
"44172","     train. Skinny. Stern. Proud. His uniform fits perfectly. He's","All Quiet on the Western Front"
"44173","     FERDINAND JEAN MARIE FOCH (67), French Marshal and Supreme","All Quiet on the Western Front"
"44174","     Allied Commander.","All Quiet on the Western Front"
"44175","","All Quiet on the Western Front"
"44176","     He lights his pipe.","All Quiet on the Western Front"
"44177","","All Quiet on the Western Front"
"44178","     Erzberger -- with wet hands, dressed in his pajama -- starts","All Quiet on the Western Front"
"44179","     to SWEAT. He wipes his hands on his pajama pants.","All Quiet on the Western Front"
"44180","             Goldenrod Revision 22.4.2021                       49.","All Quiet on the Western Front"
"44181","","All Quiet on the Western Front"
"44182","","All Quiet on the Western Front"
"44183","69   INT. DIPLOMATIC TRAIN / HALL - NIGHT                         69","All Quiet on the Western Front"
"44184","","All Quiet on the Western Front"
"44185","     CLACK. Erzberger opens the toilet door and ties the belt of","All Quiet on the Western Front"
"44186","     his robe to cover his wet pants. Suddenly, a young man stands","All Quiet on the Western Front"
"44187","     before him:","All Quiet on the Western Front"
"44188","","All Quiet on the Western Front"
"44189","     Cavalry CAPTAIN VON HELLDORF (27), the delegation's","All Quiet on the Western Front"
"44190","     interpreter. He quickly emerges from his compartment and","All Quiet on the Western Front"
"44191","     pulls his robe shut.","All Quiet on the Western Front"
"44192","","All Quiet on the Western Front"
"44193","                           VON HELLDORF","All Quiet on the Western Front"
"44194","               What?","All Quiet on the Western Front"
"44195","","All Quiet on the Western Front"
"44196","                         ERZBERGER","All Quiet on the Western Front"
"44197","               We're here.","All Quiet on the Western Front"
"44198","","All Quiet on the Western Front"
"44199","     Erzberger can't hide how much it weighs on him.","All Quiet on the Western Front"
"44200","","All Quiet on the Western Front"
"44201","","All Quiet on the Western Front"
"44202","70   EXT. STAGING CAMP - NIGHT                                    70","All Quiet on the Western Front"
"44203","","All Quiet on the Western Front"
"44204","     The quiet camp in the dark. A few petroleum lamps burn.","All Quiet on the Western Front"
"44205","     Lieutenant Hoppe marches over to the Barracks.","All Quiet on the Western Front"
"44206","","All Quiet on the Western Front"
"44207","","All Quiet on the Western Front"
"44208","71   INT. BARRACKS / STAGING AREA CAMP - NIGHT                    71","All Quiet on the Western Front"
"44209","","All Quiet on the Western Front"
"44210","     The barracks lies in the dark, as the light suddenly comes on","All Quiet on the Western Front"
"44211","     again. Lt. Hoppe staggers down the hall, loudly hitting the","All Quiet on the Western Front"
"44212","     bunk beds with a cane.","All Quiet on the Western Front"
"44213","","All Quiet on the Western Front"
"44214","                         LIEUTENANT HOPPE","All Quiet on the Western Front"
"44215","               Soldiers! Pack your knapsacks, roll","All Quiet on the Western Front"
"44216","               up your bedding, wash your mess","All Quiet on the Western Front"
"44217","               kits. Our Regiment will advance to","All Quiet on the Western Front"
"44218","               the front line. Anyone who can","All Quiet on the Western Front"
"44219","               stand is coming.","All Quiet on the Western Front"
"44220","","All Quiet on the Western Front"
"44221","     The SOLDIERS sit up in bed. Hoppe quickly loses his temper.","All Quiet on the Western Front"
"44222","     He starts to SCREAM.","All Quiet on the Western Front"
"44223","","All Quiet on the Western Front"
"44224","                         LIEUTENANT HOPPE (CONT'D)","All Quiet on the Western Front"
"44225","               Get out, God damn it! You think the","All Quiet on the Western Front"
"44226","               French will wait for you to comb","All Quiet on the Western Front"
"44227","               your pubes? Anyone who's not on the","All Quiet on the Western Front"
"44228","               truck in fifteen minutes, I will","All Quiet on the Western Front"
"44229","               chase on foot with the truck","All Quiet on the Western Front"
"44230","               myself!","All Quiet on the Western Front"
"44231","","All Quiet on the Western Front"
"44232","     The place comes alive. The soldiers leap out of their beds.","All Quiet on the Western Front"
"44233","     Paul stuffs his things into his knapsack. Müller slips his","All Quiet on the Western Front"
"44234","     boots on. Kat buttons up his shirt.","All Quiet on the Western Front"
"44235","","All Quiet on the Western Front"
"44236","                         KAT","All Quiet on the Western Front"
"44237","               Here we go.","All Quiet on the Western Front"
"44238","","All Quiet on the Western Front"
"44239","                           MÜLLER","All Quiet on the Western Front"
"44240","               Where to?","All Quiet on the Western Front"
"44241","","All Quiet on the Western Front"
"44242","","All Quiet on the Western Front"
"44243","                                                       (CONTINUED)","All Quiet on the Western Front"
"44244","             Goldenrod Revision 22.4.2021                    50.","All Quiet on the Western Front"
"44245","71   CONTINUED:                                               71","All Quiet on the Western Front"
"44246","","All Quiet on the Western Front"
"44247","                               KAT","All Quiet on the Western Front"
"44248","                  To battle.","All Quiet on the Western Front"
"44249","","All Quiet on the Western Front"
"44250","     The men nod and buckle on their daggers and spades.","All Quiet on the Western Front"
"44251","","All Quiet on the Western Front"
"44252","","All Quiet on the Western Front"
"44253","72   EXT. TROOP TRUCK / ROAD BEHIND THE FRONT - NIGHT             72","All Quiet on the Western Front"
"44254","","All Quiet on the Western Front"
"44255","     A convoy of hard-top trucks barrels through the night. The","All Quiet on the Western Front"
"44256","     road is pot-holed and worn. The trucks have their lights off","All Quiet on the Western Front"
"44257","     and hit all the bumps.","All Quiet on the Western Front"
"44258","","All Quiet on the Western Front"
"44259","     The men stand crowded on the back of the lead vehicle.","All Quiet on the Western Front"
"44260","     There's no room for anyone to sit. Paul, Kat, Müller and","All Quiet on the Western Front"
"44261","     Tjaden sway monotonously between the others. Kropp carves a","All Quiet on the Western Front"
"44262","     stick, giving it its finishing touches.","All Quiet on the Western Front"
"44263","","All Quiet on the Western Front"
"44264","     Suddenly, a reedy NOTE sounds: He plays the flute he carved.","All Quiet on the Western Front"
"44265","     It gradually turns into a TUNE... short, but eerily","All Quiet on the Western Front"
"44266","     beautiful.","All Quiet on the Western Front"
"44267","","All Quiet on the Western Front"
"44268","                            KROPP","All Quiet on the Western Front"
"44269","                  For my sister.","All Quiet on the Western Front"
"44270","","All Quiet on the Western Front"
"44271","     Paul nods.","All Quiet on the Western Front"
