"","line","movie"
"38253","             Strickland.","King Richard"
"38254","","King Richard"
"38255","Serena hands her a phone book.","King Richard"
"38256","","King Richard"
"38257","                           MS. STRICKLAND","King Richard"
"38258","             Thank you. Now you need to go","King Richard"
"38259","             tell your father to stop working","King Richard"
"38260","             you so hard. Seen y’all practicing","King Richard"
"38261","             in the rain. That man is crazy.","King Richard"
"38262","","King Richard"
"38263","On cue, Richard steps out of his bus parked behind them.","King Richard"
"38264","","King Richard"
"38265","                           RICHARD","King Richard"
"38266","             Hey girls. Go head back in the","King Richard"
"38267","             house. Tell your sisters we","King Richard"
"38268","             leavin’ in a few minutes. We’ll","King Richard"
"38269","             deliver the rest of them books","King Richard"
"38270","             later.","King Richard"
"38271","","King Richard"
"38272","The girls do as instructed as Richard crosses to Ms.","King Richard"
"38273","Strickland’s fence.","King Richard"
"38274","","King Richard"
"38275","                           RICHARD","King Richard"
"38276","             Not gon’ tell you again.   Do not","King Richard"
"38277","             talk to them kids.","King Richard"
"38278","","King Richard"
"38279","                           MS. STRICKLAND","King Richard"
"38280","             Excuse me, they came on to my","King Richard"
"38281","             lawn. And somebody’s gotta, as","King Richard"
"38282","             hard as you working ‘em.","King Richard"
"38283","","King Richard"
"38284","                           RICHARD","King Richard"
"38285","             They work as hard as they need to","King Richard"
"38286","             to stay off these streets. I’m in","King Richard"
"38287","             the champion-raisin’ business.","King Richard"
"38288","             Got a book about it bout to come","King Richard"
"38289","             out soon. Maybe I give a copy to","King Richard"
"38290","             your daughter. Remind me which","King Richard"
"38291","             corner she working on again?","King Richard"
"38292","","King Richard"
"38293","                           MS. STRICKLAND","King Richard"
"38294","             Get off my property.","King Richard"
"38295","                                                  (CONTINUED)","King Richard"
"38296","                                                          7.","King Richard"
"38297","CONTINUED: (2)","King Richard"
"38298","","King Richard"
"38299","                        ORACENE","King Richard"
"38300","          Richard, leave that nosey woman","King Richard"
"38301","          alone.","King Richard"
"38302","","King Richard"
"38303","He turns to see his wife, ORACENE “BRANDI” WILLIAMS (41).","King Richard"
"38304","A tall, funny, private, hardworking woman in SCRUBS in","King Richard"
"38305","the driveway of their SMALL, GREEN, STUCCO HOUSE.","King Richard"
"38306","","King Richard"
"38307","Richard starts walking over to her, still calling back.","King Richard"
"38308","","King Richard"
"38309","          RICHARD                      MS. STRICKLAND","King Richard"
"38310","Stop talking to my kids.        Got those booty hugging","King Richard"
"38311","                                shorts. You need some","King Richard"
"38312","                                bigger shorts!","King Richard"
"38313","","King Richard"
"38314","Richard returns to his house, giving Oracene a kiss.","King Richard"
"38315","","King Richard"
"38316","                        ORACENE","King Richard"
"38317","          You know she just trying to rile","King Richard"
"38318","          you up. I gotta get to work.","King Richard"
"38319","","King Richard"
"38320","                        RICHARD","King Richard"
"38321","          Think you riling me up with them","King Richard"
"38322","          little nurse shoes on. You know I","King Richard"
"38323","          love these little nurse shoes.","King Richard"
"38324","","King Richard"
"38325","                        ORACENE","King Richard"
"38326","               (laughs)","King Richard"
"38327","          Get these girls off to practice.","King Richard"
"38328","          The laundry’s all done and I","King Richard"
"38329","          talked to Tunde’s teachers about","King Richard"
"38330","          those A.P. classes she wanted.","King Richard"
"38331","","King Richard"
"38332","                         RICHARD","King Richard"
"38333","          All right.   Have a good day.","King Richard"
"38334","","King Richard"
"38335","They kiss again and Richard heads to his van, now filled","King Richard"
"38336","with his 5 DAUGHTERS. Venus. Serena. YETUNDE (Tunde),","King Richard"
"38337","16 and a scholar. ISHA. 13 and an athlete. And LYNN.","King Richard"
"38338","12 and a princess. Oracene waves goodbye from her car.","King Richard"
"38339","","King Richard"
"38340","                        ORACENE","King Richard"
"38341","          Keep turning those hips if you","King Richard"
"38342","          want to get power.","King Richard"
"38343","","King Richard"
"38344","Before she can go, Serena runs out of the van to give her","King Richard"
"38345","one more hug. They are close. Richard calls out --","King Richard"
"38346","","King Richard"
"38347","                           RICHARD","King Richard"
"38348","          Come on now.     Slow walker’s a slow","King Richard"
"38349","          thinker.","King Richard"
"38350","                                                      8.","King Richard"
"38351","","King Richard"
"38352","","King Richard"
"38353","INT./EXT. RICHARD’S VW BUS (MOVING) - MOMENTS LATER","King Richard"
"38354","","King Richard"
"38355","Richard’s at the wheel. Five girls piled in back, doing","King Richard"
"38356","homework and joking. Tunde’s deep in a schoolbook.","King Richard"
"38357","","King Richard"
"38358","                        LYNN","King Richard"
"38359","          Tunde, dang, you’re a nerd. Why","King Richard"
"38360","          you doing homework on a Saturday?","King Richard"
"38361","","King Richard"
"38362","                        TUNDE","King Richard"
"38363","          ‘Cause I wanna get an A. You","King Richard"
"38364","          should try it with your B-PLUS.","King Richard"
"38365","","King Richard"
"38366","Her other sisters laugh, continuing to pile on Lynn as --","King Richard"
"38367","","King Richard"
"38368","                        VENUS","King Richard"
"38369","          Where we practicing today, Daddy?","King Richard"
"38370","","King Richard"
"38371","                         SERENA","King Richard"
"38372","          Yeah.   Where we practicing?","King Richard"
"38373","","King Richard"
"38374","                        RICHARD","King Richard"
"38375","          At the club. And Serena, stop","King Richard"
"38376","          saying everything Venus say.","King Richard"
"38377","","King Richard"
"38378","                        LYNN","King Richard"
"38379","          Hope they don’t steal our balls","King Richard"
"38380","          again.","King Richard"
"38381","","King Richard"
"38382","                        ISHA","King Richard"
"38383","          Lynn, you probably told them to do","King Richard"
"38384","          it so we wouldn’t have to","King Richard"
"38385","          practice.","King Richard"
"38386","","King Richard"
"38387","The sisters laugh.","King Richard"
"38388","","King Richard"
"38389","                        RICHARD","King Richard"
"38390","          We got us a van full of balls.","King Richard"
"38391","          And you don’t need to be worrying","King Richard"
"38392","          about what other folks is doing","King Richard"
"38393","          anyway. You need to worry about","King Richard"
"38394","          what you doing. We out here","King Richard"
"38395","          getting great. That’s what we need","King Richard"
"38396","          to be worried about. You","King Richard"
"38397","          understand that?","King Richard"
"38398","","King Richard"
"38399","                        ALL THE SISTERS","King Richard"
"38400","          Yes, Daddy. We do.","King Richard"
"38401","","King Richard"
"38402","                         RICHARD","King Richard"
"38403","          All right.","King Richard"
"38404","","King Richard"
"38405","Then Richard lays on the HORN as they drive past a","King Richard"
"38406","cemetery. A ritual of Richard’s.","King Richard"
"38407","","King Richard"
"38408","                                               (CONTINUED)","King Richard"
"38409","                                                         9.","King Richard"
"38410","CONTINUED:","King Richard"
"38411","","King Richard"
"38412","                           RICHARD","King Richard"
"38413","             Say hi to the peoples that’s gone.","King Richard"
"38414","","King Richard"
"38415","                           ALL THE GIRLS","King Richard"
"38416","             Hi, to the peoples that’s gone.","King Richard"
"38417","","King Richard"
"38418","The girls all wave as they pass by the tombs, before they","King Richard"
"38419","finally arrive at --","King Richard"
"38420","","King Richard"
"38421","","King Richard"
"38422","EXT. EAST COMPTON PARK - DAY (VARIOUS SHOTS)","King Richard"
"38423","","King Richard"
"38424","A small municipal park which Richard lovingly, ironically","King Richard"
"38425","has dubbed: EAST COMPTON HILLS COUNTRY CLUB.","King Richard"
"38426","","King Richard"
"38427","Basketball courts. Concrete playgrounds (which the LOCAL","King Richard"
"38428","GANGS use as their personal drug bazaar).","King Richard"
"38429","","King Richard"
"38430","                           RICHARD","King Richard"
"38431","             Who’s ready to work?","King Richard"
"38432","","King Richard"
"38433","In clown-car fashion, the whole Williams gang unloads","King Richard"
"38434","tennis gear from the bus. TWO OVERSIZED TENNIS BAGS for","King Richard"
"38435","Venus and Serena, each bigger than them as they approach:","King Richard"
"38436","","King Richard"
"38437","TWO of the worst-kept TENNIS COURTS you’ll ever see.","King Richard"
"38438","Nets sagging. Surface pockmarked with gunfire, littered","King Richard"
"38439","with dime bags and liquor bottles.","King Richard"
"38440","","King Richard"
"38441","Impervious to it all, Venus and Serena begin their","King Richard"
"38442","unorthodox business of warming up.","King Richard"
"38443","","King Richard"
"38444","Richard carries his milk crates of balls and dumps them","King Richard"
"38445","inside a locked SHOPPING CART already full of used balls.","King Richard"
"38446","","King Richard"
"38447","Richard uses this cart as his ball basket to feed.","King Richard"
"38448","","King Richard"
"38449","We can see Richard guards his cart with a makeshift","King Richard"
"38450","padlock, almost as old and rusty as he is. Charming.","King Richard"
"38451","","King Richard"
"38452","The three older girls help Richard unload and set up","King Richard"
"38453","CONES for his drills as Venus and Serena jog laps.","King Richard"
"38454","","King Richard"
"38455","                           RICHARD","King Richard"
"38456","             Stay up on your toes, you make too","King Richard"
"38457","             much noise.","King Richard"
"38458","","King Richard"
"38459","They keep at it while Richard methodically cleans the","King Richard"
"38460","courts, sweeping up the Baggies and bottles with a BROOM,","King Richard"
"38461","chatting up PARK WORKERS and VAGRANTS like the mayor of","King Richard"
"38462","Compton. An apostle to the world’s WEIRDOS and OUTCASTS.","King Richard"
"38463","","King Richard"
"38464","A 45-year-old BLACK MAN walks by calling out...","King Richard"
"38465","","King Richard"
"38466","","King Richard"
"38467","                                                  (CONTINUED)","King Richard"
"38468","                                                            10.","King Richard"
"38469","CONTINUED:","King Richard"
"38470","","King Richard"
"38471","                             OLD PATRON (BLACK MAN)","King Richard"
"38472","             King Richard.    Don’t get much rest","King Richard"
"38473","             ever, do ya?","King Richard"
"38474","","King Richard"
"38475","                           RICHARD","King Richard"
"38476","             Don’t nothin’ come to a sleeper","King Richard"
"38477","             but a dream.","King Richard"
"38478","","King Richard"
"38479","When the cleaning is done, Richard pushes the girls in","King Richard"
"38480","the shopping cart full of balls as they laugh and --","King Richard"
"38481","","King Richard"
"38482","Venus and Serena throw FOOTBALLS and toss BROKEN RACKETS","King Richard"
"38483","from the baseline as far as they can in a peculiar drill","King Richard"
"38484","Richard’s concocted. It looks... unusual and --","King Richard"
"38485","","King Richard"
"38486","Richard continues prepping, hanging up HOMEMADE SIGNS:","King Richard"
"38487","","King Richard"
"38488","“If you fail to plan, you plan to fail.”","King Richard"
"38489","“You are a winner.”","King Richard"
"38490","“Be humble -- Say Thank you.”","King Richard"
"38491","","King Richard"
"38492","Finally, they are ready to practice. Richard calls out,","King Richard"
"38493","placing four balls into a pyramid.","King Richard"
"38494","","King Richard"
"38495","                           RICHARD","King Richard"
"38496","             First drill. Whoever hit that --","King Richard"
"38497","             one dollar.","King Richard"
"38498","","King Richard"
"38499","They hit ball after ball at the target as Isha, Tunde,","King Richard"
"38500","and (a very bored) Lynn shag balls at the fence.","King Richard"
"38501","","King Richard"
"38502","                           RICHARD","King Richard"
"38503","             Yes! Yes, that’s good power.","King Richard"
"38504","             Serena Williams. There you go.","King Richard"
"38505","             Great power, Venus Williams.","King Richard"
"38506","             Speed that racket head up. There","King Richard"
"38507","             you go.","King Richard"
"38508","","King Richard"
"38509","They are out here for hours, all working their asses off","King Richard"
"38510","but whatever they do, Richard instills them with","King Richard"
"38511","confidence and fun and we see it.","King Richard"
"38512","","King Richard"
"38513","There’s something intangible here. Even at 8 and 9, the","King Richard"
"38514","girls’ athleticism, tenacity, and drive are","King Richard"
"38515","stratospheric. When Venus just misses the target --","King Richard"
"38516","","King Richard"
"38517","                           RICHARD","King Richard"
"38518","             OH! Almost Venus Williams!","King Richard"
"38519","             Almost Venus Williams. Very good.","King Richard"
"38520","","King Richard"
"38521","Venus steps up again, an incredibly diligent student and -","King Richard"
"38522","BOOM! -- she nails it exactly.","King Richard"
"38523","","King Richard"
"38524","","King Richard"
"38525","","King Richard"
"38526","                                                      (CONTINUED)","King Richard"
"38527","                                                     11.","King Richard"
"38528","CONTINUED: (2)","King Richard"
"38529","","King Richard"
"38530","                        RICHARD","King Richard"
"38531","          There you go. There you go.","King Richard"
"38532","          Yes, you keep that stance open or","King Richard"
"38533","          I’m gon’ come down there and","King Richard"
"38534","          tickle you.","King Richard"
"38535","","King Richard"
"38536","Their practice continues for hours with Richard’s nonstop","King Richard"
"38537","encouragement.","King Richard"
"38538","","King Richard"
"38539","                        RICHARD","King Richard"
"38540","          Get to it. Get to it. Yes, very","King Richard"
"38541","          good. Don’t wait for that ball.","King Richard"
"38542","          Go get it. Good depth there.","King Richard"
"38543","          Good depth. Don’t get too","King Richard"
"38544","          excited. This is your game. Make","King Richard"
"38545","          sure you controlling that ball on","King Richard"
"38546","          every shot.","King Richard"
"38547","","King Richard"
"38548","Richard watches as they rally, while Tunde sits on a milk","King Richard"
"38549","crate, doing homework by the fence. Behind her, a GROUP","King Richard"
"38550","OF YOUNG MEN play basketball on the court and --","King Richard"
"38551","","King Richard"
"38552","","King Richard"
"38553","SAME SCENE - A SHORT WHILE LATER","King Richard"
"38554","","King Richard"
"38555","Richard stands at the fence as the girls serve.","King Richard"
"38556","","King Richard"
"38557","                        RICHARD","King Richard"
"38558","          Get all the way up to that cotton-","King Richard"
"38559","          picker. All the way up to that","King Richard"
"38560","          cotton picker. There you go!","King Richard"
"38561","          Yes, yes. Yes, Venus Williams.","King Richard"
"38562","","King Richard"
"38563","Venus thunders a final, empathic serve to end the day.","King Richard"
"38564","","King Richard"
"38565","                        RICHARD","King Richard"
"38566","          Come on in here.","King Richard"
"38567","               (once they join him)","King Richard"
"38568","          That’s a very, very good day","King Richard"
"38569","          today. You did good work.","King Richard"
"38570","               (then)","King Richard"
"38571","          Venus Williams, who is your best","King Richard"
"38572","          friend?","King Richard"
"38573","","King Richard"
"38574","                        VENUS","King Richard"
"38575","          You, Daddy.","King Richard"
"38576","","King Richard"
"38577","                        RICHARD","King Richard"
"38578","          Serena Williams, who is your best","King Richard"
"38579","          friend?","King Richard"
"38580","","King Richard"
"38581","                        SERENA","King Richard"
"38582","          Venus... then you.","King Richard"
"38583","","King Richard"
"38584","","King Richard"
"38585","                                               (CONTINUED)","King Richard"
"38586","                                                        12.","King Richard"
"38587","CONTINUED:","King Richard"
"38588","","King Richard"
"38589","                           RICHARD","King Richard"
"38590","                  (laughs)","King Richard"
"38591","             Unbelievable. That’s unbelievable.","King Richard"
"38592","             Give your Daddy a kiss.","King Richard"
"38593","","King Richard"
"38594","The girls plant two on his cheek as Richard now spots:","King Richard"
"38595","","King Richard"
"38596","Tunde, at a distance, head in a book, doing her best to","King Richard"
"38597","ignore a tall, good-looking 18-year-old boy who calls","King Richard"
"38598","himself ROC, chatting her up through the fence.","King Richard"
"38599","","King Richard"
"38600","                           RICHARD","King Richard"
"38601","                  (to Venus and Serena)","King Richard"
"38602","             Go and get all the balls up --","King Richard"
"38603","","King Richard"
"38604","The girls hop to it as Richard watches Roc chat up Tunde.","King Richard"
"38605","","King Richard"
"38606","                           ROC","King Richard"
"38607","             How you doing? I’m sorry. What’s","King Richard"
"38608","             your name?","King Richard"
"38609","                  (off her silence)","King Richard"
"38610","             You don’t gotta act like that, yo.","King Richard"
"38611","             We just trying to talk to you.","King Richard"
"38612","","King Richard"
"38613","Richard calls out from afar.","King Richard"
"38614","","King Richard"
"38615","                           RICHARD","King Richard"
"38616","             Tunde! Pick your things up, get","King Richard"
"38617","             your sisters, go ahead to the bus.","King Richard"
"38618","","King Richard"
"38619","                           ROC","King Richard"
"38620","             Tunde, that’s your name? Hey the","King Richard"
"38621","             homie said he wanna talk to you.","King Richard"
"38622","             Tunde, you ain’t gotta be acting","King Richard"
"38623","             like that, love.","King Richard"
"38624","","King Richard"
"38625","Tunde tries to ignore him as she heads off the court.","King Richard"
"38626","","King Richard"
"38627","                           ROC","King Richard"
"38628","             Don’t drop your backpack, baby.","King Richard"
"38629","             Hold on to your shit.","King Richard"
"38630","","King Richard"
"38631","Richard wraps out, but his dander is up, eyes focused on","King Richard"
"38632","Roc, laughing with his boy in the park and --","King Richard"
"38633","","King Richard"
"38634","","King Richard"
"38635","EXT. EAST COMPTON PARK - TENNIS COURTS - LATE AFTERNOON","King Richard"
"38636","","King Richard"
"38637","Practice complete, the girls are already in the van as","King Richard"
"38638","Richard exits the court, hearing --","King Richard"
"38639","","King Richard"
"38640","Roc, still hollering at Tunde from the park.","King Richard"
"38641","","King Richard"
"38642","","King Richard"
"38643","","King Richard"
"38644","                                                  (CONTINUED)","King Richard"
"38645","                                                        13.","King Richard"
"38646","CONTINUED:","King Richard"
"38647","","King Richard"
"38648","                          ROC","King Richard"
"38649","             Yo, Tunde! The homie’s still","King Richard"
"38650","             right here!","King Richard"
"38651","","King Richard"
"38652","Richard’s seen enough.    He heads over to the men.","King Richard"
"38653","","King Richard"
"38654","                           RICHARD","King Richard"
"38655","             Young man, I asked you a couple","King Richard"
"38656","             times. That girl there is only 16","King Richard"
"38657","             years old. She’s out here to","King Richard"
"38658","             work. Just leave her alone.","King Richard"
"38659","","King Richard"
"38660","                           ROC","King Richard"
"38661","             I’ll talk to whoever I want homie.","King Richard"
"38662","","King Richard"
"38663","                           RICHARD","King Richard"
"38664","             Just leave these girls at peace.","King Richard"
"38665","","King Richard"
"38666","With that, Richard walks off. Roc follows, but a boy, TD,","King Richard"
"38667","steps in.","King Richard"
"38668","","King Richard"
"38669","                           TD","King Richard"
"38670","             Yo, Roc, come on.   Leave his old","King Richard"
"38671","             ass alone.","King Richard"
"38672","","King Richard"
"38673","                           ROC","King Richard"
"38674","                  (still at Richard)","King Richard"
"38675","             Yo, what up? You feel like you","King Richard"
"38676","             better than us or something homie?","King Richard"
"38677","             Hey homeboy. I know you hear me","King Richard"
"38678","             talking to you.","King Richard"
"38679","","King Richard"
"38680","He catches up with Richard, who turns to face him.","King Richard"
"38681","","King Richard"
"38682","                            ROC","King Richard"
"38683","             What’s up homie. You got something","King Richard"
"38684","             you wanna say?","King Richard"
"38685","","King Richard"
"38686","                           RICHARD","King Richard"
"38687","             I done said what I wanna say.","King Richard"
"38688","             Just mind your business. She not","King Richard"
"38689","             interested in you.","King Richard"
"38690","","King Richard"
"38691","Richard starts to move toward the bus when --","King Richard"
"38692","","King Richard"
"38693","CRACK!! Roc sucker-punches him hard in his stomach. A","King Richard"
"38694","vicious body-blow that takes out his wind and then --","King Richard"
"38695","","King Richard"
"38696","BOOM!!   Roc hits him hard in the face, dropping Richard","King Richard"
"38697","again.","King Richard"
"38698","","King Richard"
"38699","Hunched on all fours and gasping, Richard watches as Roc","King Richard"
"38700","retreats, laughing and mocking him to his friends --","King Richard"
"38701","","King Richard"
"38702","","King Richard"
"38703","                                                  (CONTINUED)","King Richard"
"38704","                                                        14.","King Richard"
"38705","CONTINUED: (2)","King Richard"
"38706","","King Richard"
"38707","                        ROC (O.S.)","King Richard"
"38708","          See your Daddy now, Tunde? Keep","King Richard"
"38709","          your old ass at home.","King Richard"
"38710","","King Richard"
"38711","Richard musters the strength to get back to his feet.","King Richard"
"38712","","King Richard"
"38713","Beaten but not broken, Richard gathers his pride, licks","King Richard"
"38714","his wounds, and he heads off to the bus.","King Richard"
"38715","","King Richard"
"38716","","King Richard"
"38717","INT./EXT. RICHARD'S VW VAN - DUSK","King Richard"
"38718","","King Richard"
"38719","Richard drives home, face already swelling. Everybody is","King Richard"
"38720","quiet. Tunde checks on him from the backseat.","King Richard"
"38721","","King Richard"
"38722","                        TUNDE","King Richard"
"38723","          Daddy, are you ok?","King Richard"
"38724","","King Richard"
"38725","                        RICHARD","King Richard"
"38726","          That wasn’t nothing.","King Richard"
"38727","","King Richard"
"38728","                        SERENA","King Richard"
"38729","          You did really good out there,","King Richard"
"38730","          Daddy, but next time you swing","King Richard"
"38731","          remember to keep your stance open.","King Richard"
"38732","","King Richard"
"38733","Despite his pain, Richard laughs.","King Richard"
"38734","","King Richard"
"38735","                        RICHARD","King Richard"
"38736","          That’s funny. That was funny.","King Richard"
"38737","          When I was your age, I used to","King Richard"
"38738","          have to fight every day. If it","King Richard"
"38739","          wasn't the Ku Klux Klan or police","King Richard"
"38740","          or the white boys from the next","King Richard"
"38741","          town, somebody was always beatin’","King Richard"
"38742","          on me for something. And I didn’t","King Richard"
"38743","          have no daddy to stand in their","King Richard"
"38744","          way.","King Richard"
"38745","               (beat)","King Richard"
"38746","          This world ain’t never had no","King Richard"
"38747","          respect for Richard Williams, but","King Richard"
"38748","          they gonna respect y’all. They","King Richard"
"38749","          gonna respect y’all.","King Richard"
"38750","","King Richard"
"38751","The girls listen, quite solemn as --","King Richard"
"38752","","King Richard"
"38753","","King Richard"
"38754","EXT. WILLIAMS’ HOME (COMPTON) - NIGHT (LATER)","King Richard"
"38755","","King Richard"
"38756","They finally arrive home. 1117 East Stockton Street.","King Richard"
"38757","Their quaint, green, stucco, one-story house marred by","King Richard"
"38758","black graffiti where -- Richard pulls up.","King Richard"
"38759","","King Richard"
"38760","They exit the VW to see the lights of a COMPTON P.D.","King Richard"
"38761","CRUISER flashing past, the NEIGHBORS all watching.","King Richard"
"38762","                                                (CONTINUED)","King Richard"
"38763","                                                         15.","King Richard"
"38764","CONTINUED:","King Richard"
"38765","","King Richard"
"38766","                           MS. STRICKLAND","King Richard"
"38767","             Somebody oughta call the cops on","King Richard"
"38768","             you.","King Richard"
"38769","","King Richard"
"38770","MS. STRICKLAND yells from across the street.","King Richard"
"38771","","King Richard"
"38772","                           VENUS","King Richard"
"38773","             Daddy, what’s happening.","King Richard"
"38774","","King Richard"
"38775","                           RICHARD","King Richard"
"38776","             Nothing, Junior. Go ahead in the","King Richard"
"38777","             house.","King Richard"
"38778","","King Richard"
"38779","Richard regroups, following his girls inside into --","King Richard"
"38780","","King Richard"
"38781","","King Richard"
"38782","INT. WILLIAMS’ HOME (COMPTON) - NIGHT","King Richard"
"38783","","King Richard"
"38784","-- the tiny, well-kept home where the five girls barrel","King Richard"
"38785","inside, with their book bags and tennis gear, giving hugs","King Richard"
"38786","to their mom, still in her nursing uniform, just come","King Richard"
"38787","home from work, busy finishing dinner. Family chaos.","King Richard"
"38788","","King Richard"
"38789","                           ALL THE GIRLS","King Richard"
"38790","             Hi mom / Hey mom!","King Richard"
"38791","","King Richard"
"38792","                           ORACENE","King Richard"
"38793","             Hey, girls. Dinner’s ready.   How","King Richard"
"38794","             was practice?","King Richard"
"38795","","King Richard"
"38796","                             SERENA","King Richard"
"38797","             It was good!","King Richard"
"38798","","King Richard"
"38799","                           LYNN","King Richard"
"38800","                  (sarcastic)","King Richard"
"38801","             Daddy got beat up again.","King Richard"
"38802","","King Richard"
"38803","Before Oracene can process that, her daughters start","King Richard"
"38804","setting up for dinner.","King Richard"
"38805","","King Richard"
"38806","                           TUNDE","King Richard"
"38807","             If we eat fast enough, we probably","King Richard"
"38808","             have time for the talent show.","King Richard"
"38809","","King Richard"
"38810","                           SERENA","King Richard"
"38811","             Hold on! I’m going first. I","King Richard"
"38812","             already know what I’m singing.","King Richard"
"38813","","King Richard"
"38814","                             LYNN","King Richard"
"38815","             Let me guess.","King Richard"
"38816","","King Richard"
"38817","In unison, her sisters all chime in together, singing --","King Richard"
"38818","","King Richard"
"38819","                           ALL THE SISTERS","King Richard"
"38820","             Because the greatest love of all --","King Richard"
"38821","                                                   (CONTINUED)","King Richard"
"38822","                                                        16.","King Richard"
"38823","CONTINUED:","King Richard"
"38824","","King Richard"
"38825","                           SERENA","King Richard"
"38826","             What’s so funny? It’s a good song.","King Richard"
"38827","","King Richard"
"38828","They crack up laughing as Oracene brings out the food.","King Richard"
"38829","","King Richard"
"38830","                           ORACENE","King Richard"
"38831","             You all go wash up.","King Richard"
"38832","","King Richard"
"38833","The girls run off to the bathroom, leaving the parents","King Richard"
"38834","alone for a moment in the kitchen.","King Richard"
"38835","","King Richard"
"38836","                              ORACENE","King Richard"
"38837","             What happened?","King Richard"
"38838","","King Richard"
"38839","                           RICHARD","King Richard"
"38840","             That same boy was sniffin’ ‘round","King Richard"
"38841","             Tunde.","King Richard"
"38842","","King Richard"
"38843","Oracene hands him a bag of FROZEN PEAS from the freezer.","King Richard"
"38844","Richard takes it, grateful. Pressing it to his face.","King Richard"
"38845","","King Richard"
"38846","                           RICHARD","King Richard"
"38847","             I got to get to work.","King Richard"
"38848","","King Richard"
"38849","Oracene watches concerned as he returns to the girls, now","King Richard"
"38850","fixing plates at the table.","King Richard"
"38851","","King Richard"
"38852","                           RICHARD","King Richard"
"38853","             Ok, girls. Half hour, finish your","King Richard"
"38854","             homework, then get to bed.","King Richard"
"38855","","King Richard"
"38856","                           TUNDE","King Richard"
"38857","                  (noticing the bag)","King Richard"
"38858","             Daddy, are those peas?","King Richard"
"38859","","King Richard"
"38860","                           RICHARD","King Richard"
"38861","             Yeah, you like peas? Who wants","King Richard"
"38862","             some peas?","King Richard"
"38863","","King Richard"
"38864","The girls laugh as Richard goes. Oracene following into --","King Richard"
"38865","","King Richard"
"38866","","King Richard"
"38867","THEIR VERY SMALL BEDROOM","King Richard"
"38868","","King Richard"
"38869","-- where Oracene arrives in the doorway, regarding:","King Richard"
"38870","","King Richard"
"38871","Richard, still sore from his beating, starting to change","King Richard"
"38872","out of his tennis clothes for a shower. His SECURITY","King Richard"
"38873","GUARD UNIFORM hangs on the door.","King Richard"
"38874","","King Richard"
"38875","                           ORACENE","King Richard"
"38876","             Something has to change.","King Richard"
"38877","","King Richard"
"38878","                              RICHARD","King Richard"
"38879","             Whatchu mean?","King Richard"
"38880","                                                  (CONTINUED)","King Richard"
"38881","                                                        17.","King Richard"
"38882","CONTINUED:","King Richard"
"38883","","King Richard"
"38884","                           ORACENE","King Richard"
"38885","             We can’t keep up this pace. Me","King Richard"
"38886","             nursing all day. You working all","King Richard"
"38887","             night. Coaching in between. Now","King Richard"
"38888","             look at your face...","King Richard"
"38889","","King Richard"
"38890","                           RICHARD","King Richard"
"38891","             I done already put this behind me.","King Richard"
"38892","             We just gotta stick to the plan.","King Richard"
"38893","             Got champions in the other room.","King Richard"
"38894","","King Richard"
"38895","                           ORACENE","King Richard"
"38896","             Richard, we have done a great job","King Richard"
"38897","             with them. They are great but","King Richard"
"38898","             they’re not going to Wimbledon","King Richard"
"38899","             like this. Not hitting with you","King Richard"
"38900","             and me on those raggedy courts.","King Richard"
"38901","                  (keeps rolling)","King Richard"
"38902","             -- They need better surfaces.","King Richard"
"38903","             They need -- better everything.","King Richard"
"38904","             And not playing with you with your","King Richard"
"38905","             busted up feet.","King Richard"
"38906","","King Richard"
"38907","                           RICHARD","King Richard"
"38908","             My feets are fine, ok? Ok,","King Richard"
"38909","             actually, they was hurting out","King Richard"
"38910","             there a little bit today.","King Richard"
"38911","","King Richard"
"38912","She laughs.    They soften a little.","King Richard"
"38913","","King Richard"
"38914","                           ORACENE","King Richard"
"38915","             Richard, you’re playing. I’m","King Richard"
"38916","             serious. I’m serious.","King Richard"
"38917","","King Richard"
"38918","                              RICHARD","King Richard"
"38919","             You are right.","King Richard"
"38920","","King Richard"
"38921","                           ORACENE","King Richard"
"38922","             I know I’m right.","King Richard"
"38923","","King Richard"
"38924","                           RICHARD","King Richard"
"38925","             You shoulda seen Venus out there","King Richard"
"38926","             today. Something clicked in her","King Richard"
"38927","             mind. She is so ready. Ready","King Richard"
"38928","             for that next level.","King Richard"
"38929","","King Richard"
"38930","                              ORACENE","King Richard"
"38931","             She’s ready.","King Richard"
"38932","","King Richard"
"38933","                           RICHARD","King Richard"
"38934","             So you just got to trust me.","King Richard"
"38935","","King Richard"
"38936","                              ORACENE","King Richard"
"38937","             I do.","King Richard"
"38938","","King Richard"
"38939","                                                  (CONTINUED)","King Richard"
"38940","                                                        18.","King Richard"
"38941","CONTINUED: (2)","King Richard"
"38942","","King Richard"
"38943","                        RICHARD","King Richard"
"38944","          I’m going to get us some help.","King Richard"
"38945","          Venus and Serena gon’ to shake up","King Richard"
"38946","          this world... least they better,","King Richard"
"38947","          ‘cause they not gon’ to make it as","King Richard"
"38948","          singers.","King Richard"
"38949","","King Richard"
"38950","The parents laugh, listening to Serena, singing at the","King Richard"
"38951","top of her lungs. She’s no Whitney Houston. Richard","King Richard"
"38952","then grabs the uniform --","King Richard"
"38953","","King Richard"
"38954","                        RICHARD","King Richard"
"38955","          I gotta get to work.","King Richard"
"38956","","King Richard"
"38957","-- and kisses her on the way to the bathroom, passing the","King Richard"
"38958","girls signing in their room --","King Richard"
